0.015000,-0.054000,-0.153000
0.076500,-0.060000,-0.141000
0.106500,-0.048000,-0.121500
0.135000,-0.049500,-0.099000
0.154500,-0.061500,-0.055500
0.151500,-0.078000,-0.046500
0.142500,-0.093000,-0.055500
0.139500,-0.090000,-0.057000
0.144000,-0.096000,-0.037500
0.150000,-0.097500,-0.028500
0.157500,-0.090000,-0.003000
0.156000,-0.097500,0.015000
0.156000,-0.100500,0.015000
0.150000,-0.105000,0.027000
0.145500,-0.111000,0.022500
0.144000,-0.109500,0.027000
0.147000,-0.106500,0.037500
0.147000,-0.103500,0.046500
0.150000,-0.094500,0.055500
0.150000,-0.087000,0.070500
0.153000,-0.078000,0.070500
0.162000,-0.085500,0.031500
0.157500,-0.090000,0.003000
0.147000,-0.090000,-0.037500
0.106500,-0.109500,-0.084000
0.004500,-0.118500,-0.108000
-0.112500,-0.085500,-0.088500
-0.166500,0.016500,-0.057000
-0.166500,0.076500,-0.034500
-0.148500,0.100500,-0.022500
-0.139500,0.112500,-0.043500
-0.117000,0.102000,-0.079500
-0.088500,0.094500,-0.105000
-0.081000,0.069000,-0.121500
-0.073500,0.024000,-0.139500
-0.084000,0.000000,-0.136500
-0.100500,0.046500,-0.120000
-0.106500,0.114000,-0.079500
-0.108000,0.133500,-0.057000
-0.091500,0.142500,-0.048000
-0.067500,0.153000,-0.051000
-0.057000,0.156000,-0.060000
-0.024000,0.162000,-0.067500
-0.004500,0.157500,-0.073500
0.013500,0.165000,-0.064500
0.027000,0.150000,-0.085500
0.021000,0.139500,-0.096000
